Coefficient,Value
C0,-1.1472222222222221
C1,0.38333333333333336
C2,-0.9555555555555556
C3,0.0
C4,-1.0444444444444445
C5,0.38333333333333336
C6,-0.8527777777777777
C7,0.0
C0,-3.303487100335771
C1,1.5727549483070078
C2,-0.19041114284054686
C3,0.00695557349480626
C4,3.3052460641904244
C5,-2.470507876612026
C6,0.43635363460364185
C7,-0.02125669167118976
C8,-3.202971349608156
C9,1.574001371375465
C10,-0.19061022430286986
C11,0.006962786591267239
C12,3.50473031346281
C13,-2.523795116007014
C14,0.4448647908958968
C15,-0.021565066899170014

OLD NON CASCADED stlcg1
join at t=4s
Time taken: 0.04841804504394531 + 5.4517457485198975 = 5.500163793563843
